report_id,timestamp,site,site_type,area,latitude,longitude,shift,worker_id,role,hazard_type,severity,ppe_compliant,near_miss,injury,resolved,time_to_close_hours,risk_score,equipment_id,temperature_c,visibility_m
RPT10570,2025-06-24 01:08:51.452014,Lakeview Shaft,underground,Loading Bay,49.838203,-115.127164,Day,WKR4690,Maintenance,Ground Instability,1,True,0,0,True,8.45,40,,22.3,-8.8
RPT10571,2025-07-03 01:42:51.452014,Surface Operations,surface,Conveyor,50.042848,-114.306273,Day,WKR3397,Operator,Slip/Trip,1,True,1,0,False,,32,,34.7,46.1
RPT10572,2025-08-09 21:00:51.452014,Mill Complex,processing,Crusher,50.202637,-114.214897,Night,WKR5122,Processing Technician,Fire/Explosion,2,False,1,0,True,6.67,64,EQ743,15.1,67.4
RPT10573,2025-06-19 01:27:51.452014,North Ridge Mine,underground,Shaft 2,50.115616,-114.009659,Day,WKR7361,Operator,Chemical,3,True,0,0,False,,65,,34.2,27.4
RPT10574,2025-07-23 03:48:51.452014,Surface Operations,surface,Maintenance Bay,50.050659,-114.30762,Night,WKR2102,Logistics,Chemical,1,True,0,0,True,10.1,56,,29.7,79.4
RPT10575,2025-08-31 09:20:51.452014,Mill Complex,processing,Conveyor,50.212576,-114.186506,Evening,WKR2320,Operator,Visibility,4,True,0,0,True,39.71,58,,19.5,46.8
RPT10576,2025-11-15 10:16:51.452014,Lakeview Shaft,underground,Shaft 1,49.838516,-115.096346,Night,WKR5773,Maintenance,Other,2,True,0,0,False,,50,,26.7,20.7
RPT10577,2025-10-02 15:56:51.452014,Lakeview Shaft,underground,Surface Pit,49.836031,-115.124314,Day,WKR5025,Maintenance,Slip/Trip,5,True,0,0,True,262.72,100,,30.9,22.7
RPT10578,2025-09-03 08:31:51.452014,Mill Complex,processing,Conveyor,50.193392,-114.206656,Night,WKR2393,Geologist,Ergonomics,3,True,0,0,True,6.16,70,,20.4,52.5
RPT10579,2025-07-13 22:23:51.452014,Mill Complex,processing,Conveyor,50.218499,-114.208917,Night,WKR6990,Maintenance,Other,3,True,0,0,True,67.03,89,,27.7,50.5
RPT10580,2025-06-09 15:48:51.452014,Mill Complex,processing,Crusher,50.20034,-114.208574,Evening,WKR4476,Operator,Ground Instability,1,True,0,0,True,7.95,56,,13.2,48.1
RPT10581,2025-09-16 16:48:51.452014,Surface Operations,surface,Conveyor,50.039499,-114.3069,Day,WKR4441,Maintenance,Environmental,1,True,0,0,True,2.22,33,,20.3,41.4
RPT10582,2025-10-05 23:54:51.452014,North Ridge Mine,underground,Shaft 2,50.128907,-114.031308,Night,WKR9824,Logistics,Other,2,True,1,0,True,7.48,58,,22.3,21.4
RPT10583,2025-06-26 12:02:51.452014,Mill Complex,processing,Shaft 1,50.207783,-114.203581,Day,WKR7705,Engineer,Ground Instability,1,False,0,0,True,13.52,57,,21.9,69.2
RPT10584,2025-09-29 17:02:51.452014,Surface Operations,surface,Crusher,50.060312,-114.299665,Day,WKR5583,Operator,Ground Instability,2,True,0,0,True,4.29,58,,25.0,48.3
RPT10585,2025-06-03 07:06:51.452014,North Ridge Mine,underground,Mill Floor,50.097577,-114.015886,Day,WKR5529,Operator,Ground Instability,1,True,0,0,True,5.37,36,,34.7,-21.0
RPT10586,2025-09-29 22:07:51.452014,Mill Complex,processing,Loading Bay,50.20012,-114.189707,Night,WKR2996,Maintenance,Equipment Interference,5,False,0,1,True,48.66,100,EQ974,27.1,70.5
RPT10587,2025-10-14 12:57:51.452014,Mill Complex,processing,Shaft 2,50.19582,-114.177022,Day,WKR9235,Processing Technician,Equipment Interference,3,False,0,0,True,10.6,75,EQ876,25.4,50.7
RPT10588,2025-10-06 21:54:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.835885,-115.127067,Evening,WKR9338,Operator,Electrical,2,False,0,0,True,3.84,52,EQ167,29.1,12.5
RPT10589,2025-06-23 06:28:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.837606,-115.111865,Day,WKR8162,Operator,Ergonomics,3,True,0,0,True,18.26,67,,32.9,22.5
RPT10590,2025-06-12 01:40:51.452014,Mill Complex,processing,Loading Bay,50.179854,-114.184624,Night,WKR2242,Logistics,Equipment Interference,4,True,0,0,True,22.59,87,EQ323,28.1,44.7
RPT10591,2025-08-27 23:30:51.452014,Lakeview Shaft,underground,Conveyor,49.850786,-115.110811,Night,WKR8351,Logistics,Visibility,1,True,0,0,True,4.65,38,,27.6,27.4
RPT10592,2025-07-25 19:06:51.452014,Mill Complex,processing,Maintenance Bay,50.213145,-114.205266,Night,WKR5279,Supervisor,Electrical,5,True,0,0,False,,89,EQ573,29.5,20.2
RPT10593,2025-06-04 17:04:51.452014,Surface Operations,surface,Shaft 2,50.050841,-114.302509,Day,WKR7769,Engineer,Ergonomics,1,True,1,0,True,4.52,52,,24.4,30.7
RPT10594,2025-11-14 07:53:51.452014,North Ridge Mine,underground,Mill Floor,50.109746,-114.013925,Day,WKR3362,Engineer,Electrical,3,True,0,0,True,11.5,65,EQ576,28.9,12.3
RPT10595,2025-07-30 19:38:51.452014,Surface Operations,surface,Shaft 1,50.052328,-114.286394,Day,WKR4947,Safety Officer,Environmental,1,True,0,0,True,9.7,39,,21.1,26.8
RPT10596,2025-10-03 19:30:51.452014,Lakeview Shaft,underground,Loading Bay,49.847257,-115.126172,Day,WKR4097,Maintenance,Ergonomics,5,True,0,0,True,85.84,77,,33.1,-10.0
RPT10597,2025-10-14 02:47:51.452014,Mill Complex,processing,Surface Pit,50.190169,-114.206032,Evening,WKR7410,Maintenance,Ergonomics,1,True,1,0,True,2.43,42,,25.6,27.1
RPT10598,2025-10-19 14:11:51.452014,Surface Operations,surface,Surface Pit,50.036097,-114.304144,Night,WKR6889,Maintenance,Slip/Trip,1,True,0,0,True,5.41,38,,17.4,48.0
RPT10599,2025-09-14 19:53:51.452014,Lakeview Shaft,underground,Conveyor,49.842185,-115.112846,Day,WKR4164,Supervisor,Ground Instability,2,True,0,0,True,5.94,51,,29.4,0.4
RPT10600,2025-09-15 14:00:51.452014,Mill Complex,processing,Loading Bay,50.202943,-114.18858,Day,WKR3158,Logistics,Equipment Interference,1,True,1,0,False,,43,EQ140,26.9,37.5
RPT10601,2025-07-19 14:08:51.452014,Mill Complex,processing,Maintenance Bay,50.195814,-114.212031,Day,WKR2107,Geologist,Other,3,True,0,0,False,,76,,21.4,44.7
RPT10602,2025-10-18 12:45:51.452014,Lakeview Shaft,underground,Crusher,49.870007,-115.115688,Day,WKR6360,Operator,Equipment Interference,1,True,0,0,True,1.11,53,EQ707,36.4,-15.1
RPT10603,2025-05-29 21:15:51.452014,Lakeview Shaft,underground,Shaft 2,49.838719,-115.123519,Night,WKR1226,Safety Officer,Ergonomics,2,False,0,0,False,,67,,22.3,32.6
RPT10604,2025-07-17 06:36:51.452014,Mill Complex,processing,Mill Floor,50.198671,-114.177812,Day,WKR9725,Operator,Electrical,1,True,1,0,True,6.64,40,EQ150,24.9,67.5
RPT10605,2025-08-06 03:43:51.452014,North Ridge Mine,underground,Crusher,50.114989,-114.02551,Night,WKR3499,Logistics,Other,2,True,1,0,True,3.8,65,,32.1,2.0
RPT10606,2025-11-20 16:16:51.452014,Surface Operations,surface,Crusher,50.032826,-114.310512,Day,WKR5661,Supervisor,Ground Instability,2,False,1,0,True,14.48,73,,20.8,54.3
RPT10607,2025-08-17 09:57:51.452014,Surface Operations,surface,Surface Pit,50.050806,-114.287011,Day,WKR7656,Geologist,Environmental,2,False,0,0,True,10.59,78,,25.4,50.1
RPT10608,2025-10-23 10:36:51.452014,Surface Operations,surface,Shaft 2,50.045527,-114.309142,Night,WKR5740,Maintenance,Chemical,2,True,0,0,False,,64,,28.4,47.8
RPT10609,2025-10-19 07:58:51.452014,Surface Operations,surface,Loading Bay,50.037149,-114.299438,Day,WKR8332,Operator,Equipment Interference,3,True,0,0,True,30.7,59,EQ703,19.3,45.5
RPT10610,2025-06-05 12:46:51.452014,Surface Operations,surface,Loading Bay,50.06841,-114.286901,Night,WKR2202,Processing Technician,Electrical,2,True,0,0,True,12.75,66,EQ947,26.9,41.4
RPT10611,2025-07-18 05:19:51.452014,Lakeview Shaft,underground,Conveyor,49.837292,-115.119674,Night,WKR4856,Engineer,Electrical,3,True,0,0,False,,72,EQ136,32.5,24.6
RPT10612,2025-06-02 17:06:51.452014,North Ridge Mine,underground,Maintenance Bay,50.108913,-114.029211,Day,WKR9636,Geologist,Equipment Interference,2,True,0,0,True,20.16,49,EQ589,25.6,3.4
RPT10613,2025-09-24 04:01:51.452014,North Ridge Mine,underground,Maintenance Bay,50.104575,-114.027587,Day,WKR7973,Geologist,Slip/Trip,3,True,0,0,False,,75,,35.4,-10.1
RPT10614,2025-11-14 18:05:51.452014,Lakeview Shaft,underground,Shaft 2,49.83653,-115.130722,Day,WKR1325,Processing Technician,Ergonomics,1,True,0,0,True,4.13,29,,30.9,-9.3
RPT10615,2025-10-18 16:53:51.452014,Mill Complex,processing,Maintenance Bay,50.187721,-114.207595,Evening,WKR7961,Safety Officer,Slip/Trip,5,True,0,0,False,,100,,22.0,57.6
RPT10616,2025-06-15 23:56:51.452014,North Ridge Mine,underground,Shaft 1,50.114153,-113.997018,Day,WKR4049,Maintenance,Ground Instability,2,True,0,0,True,5.1,75,,33.0,33.5
RPT10617,2025-07-03 11:28:51.452014,Mill Complex,processing,Surface Pit,50.215002,-114.219688,Night,WKR2799,Operator,Environmental,3,True,0,0,False,,64,,20.9,49.0
RPT10618,2025-10-28 04:23:51.452014,Mill Complex,processing,Crusher,50.186935,-114.221304,Night,WKR9077,Supervisor,Ground Instability,1,True,0,0,True,3.08,47,,22.2,72.0
RPT10619,2025-07-28 14:37:51.452014,North Ridge Mine,underground,Conveyor,50.125024,-114.00134,Day,WKR9420,Supervisor,Visibility,2,True,0,0,True,13.59,45,,22.9,-1.6
RPT10620,2025-06-14 02:14:51.452014,North Ridge Mine,underground,Loading Bay,50.107933,-114.018019,Night,WKR4094,Maintenance,Ground Instability,1,True,1,0,True,3.31,51,,26.1,-7.2
RPT10621,2025-08-13 05:41:51.452014,North Ridge Mine,underground,Conveyor,50.107411,-114.024475,Day,WKR6010,Geologist,Other,2,True,0,0,False,,56,,32.9,-0.6
RPT10622,2025-10-26 17:04:51.452014,Surface Operations,surface,Maintenance Bay,50.056041,-114.296798,Day,WKR2269,Safety Officer,Ergonomics,3,True,0,0,True,25.4,63,,22.8,48.4
RPT10623,2025-08-15 09:01:51.452014,North Ridge Mine,underground,Shaft 1,50.131101,-114.026274,Day,WKR2018,Operator,Environmental,1,True,1,0,False,,46,,31.0,-1.6
RPT10624,2025-07-16 13:31:51.452014,Lakeview Shaft,underground,Mill Floor,49.829095,-115.116507,Night,WKR8296,Operator,Slip/Trip,3,True,0,0,True,18.16,70,,28.4,17.2
RPT10625,2025-05-31 08:42:51.452014,Lakeview Shaft,underground,Mill Floor,49.853352,-115.143057,Day,WKR6809,Logistics,Equipment Interference,5,False,0,0,True,72.98,100,EQ205,26.3,1.9
RPT10626,2025-10-18 09:31:51.452014,Lakeview Shaft,underground,Conveyor,49.86647,-115.109088,Night,WKR6146,Operator,Equipment Interference,1,True,0,0,False,,43,EQ291,42.1,34.6
RPT10627,2025-05-29 01:49:51.452014,Lakeview Shaft,underground,Mill Floor,49.83677,-115.137793,Evening,WKR7781,Engineer,Visibility,2,True,0,0,True,11.51,68,,25.3,11.9
RPT10628,2025-07-24 14:35:51.452014,Surface Operations,surface,Mill Floor,50.040406,-114.283611,Night,WKR2204,Operator,Ground Instability,1,True,0,0,False,,48,,3.8,68.1
RPT10629,2025-10-10 07:17:51.452014,North Ridge Mine,underground,Shaft 1,50.109122,-114.02144,Night,WKR7288,Operator,Ground Instability,1,True,0,0,True,3.02,21,,25.8,11.5
RPT10630,2025-06-19 23:46:51.452014,North Ridge Mine,underground,Maintenance Bay,50.112417,-114.013135,Evening,WKR2849,Processing Technician,Chemical,2,True,0,0,True,14.82,56,,22.8,17.0
RPT10631,2025-11-20 19:26:51.452014,Mill Complex,processing,Loading Bay,50.195901,-114.204562,Day,WKR9602,Engineer,Visibility,3,True,0,0,True,91.92,56,,17.3,49.3
RPT10632,2025-09-24 00:44:51.452014,North Ridge Mine,underground,Shaft 1,50.124514,-114.010376,Day,WKR9589,Processing Technician,Electrical,2,True,0,0,True,16.51,62,EQ618,27.8,-20.0
RPT10633,2025-08-01 07:20:51.452014,Mill Complex,processing,Loading Bay,50.189918,-114.21041,Night,WKR6773,Supervisor,Other,4,True,0,0,True,68.67,77,,18.5,63.5
RPT10634,2025-10-22 04:43:51.452014,Mill Complex,processing,Shaft 2,50.198201,-114.189051,Day,WKR8937,Logistics,Environmental,2,True,0,0,True,2.08,53,,24.2,44.9
RPT10635,2025-06-09 09:38:51.452014,North Ridge Mine,underground,Shaft 2,50.138255,-114.013047,Day,WKR9697,Safety Officer,Visibility,1,True,0,0,True,3.22,44,,28.8,24.2
RPT10636,2025-06-16 13:26:51.452014,Lakeview Shaft,underground,Mill Floor,49.836163,-115.105983,Day,WKR5325,Engineer,Ground Instability,1,True,0,0,True,6.7,46,,32.0,16.4
RPT10637,2025-10-07 11:11:51.452014,Lakeview Shaft,underground,Shaft 1,49.841086,-115.131977,Day,WKR9230,Processing Technician,Equipment Interference,4,True,0,0,True,41.41,79,EQ881,28.0,7.7
RPT10638,2025-06-28 13:51:51.452014,Mill Complex,processing,Surface Pit,50.209924,-114.193444,Evening,WKR3271,Operator,Visibility,2,True,0,0,True,13.47,58,,19.9,46.7
RPT10639,2025-07-24 22:58:51.452014,Mill Complex,processing,Surface Pit,50.203136,-114.214962,Day,WKR2453,Safety Officer,Environmental,1,True,0,0,True,13.54,48,,23.8,40.0
RPT10640,2025-09-12 04:01:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.831442,-115.133099,Day,WKR7479,Supervisor,Environmental,2,True,0,0,False,,74,,28.1,25.9
RPT10641,2025-08-31 11:14:51.452014,North Ridge Mine,underground,Shaft 2,50.115693,-114.020921,Day,WKR7568,Engineer,Ergonomics,1,True,1,0,False,,51,,34.8,18.3
RPT10642,2025-07-09 17:57:51.452014,North Ridge Mine,underground,Mill Floor,50.122564,-114.021966,Night,WKR3774,Safety Officer,Environmental,2,True,0,0,True,6.06,66,,30.7,14.8
RPT10643,2025-06-27 23:07:51.452014,Surface Operations,surface,Conveyor,50.050807,-114.306471,Night,WKR8777,Engineer,Slip/Trip,1,True,0,0,True,2.87,52,,22.6,64.3
RPT10644,2025-06-03 18:03:51.452014,North Ridge Mine,underground,Loading Bay,50.120212,-114.0209,Day,WKR3452,Operator,Electrical,1,True,0,0,True,2.18,42,EQ681,30.8,-11.1
RPT10645,2025-06-08 03:48:51.452014,Mill Complex,processing,Crusher,50.207122,-114.187043,Day,WKR4751,Supervisor,Chemical,4,True,0,0,True,19.61,95,,27.0,43.8
RPT10646,2025-08-12 21:10:51.452014,Lakeview Shaft,underground,Shaft 2,49.840473,-115.112019,Day,WKR9335,Engineer,Electrical,2,True,0,0,False,,60,EQ955,32.0,28.4
RPT10647,2025-08-18 07:33:51.452014,North Ridge Mine,underground,Conveyor,50.117503,-114.022039,Day,WKR8448,Operator,Electrical,1,True,0,0,True,8.71,41,EQ879,38.9,38.3
RPT10648,2025-07-31 07:48:51.452014,Mill Complex,processing,Surface Pit,50.208608,-114.20045,Day,WKR2727,Safety Officer,Ground Instability,3,True,0,0,False,,68,,17.8,32.2
RPT10649,2025-08-11 22:23:51.452014,North Ridge Mine,underground,Surface Pit,50.105513,-114.014666,Night,WKR3686,Processing Technician,Visibility,1,True,1,0,True,2.23,37,,29.4,9.1
RPT10650,2025-11-21 12:58:51.452014,Lakeview Shaft,underground,Surface Pit,49.846512,-115.130294,Day,WKR4853,Supervisor,Fire/Explosion,3,True,0,0,False,,64,EQ664,33.4,21.7
RPT10651,2025-06-14 13:53:51.452014,Lakeview Shaft,underground,Loading Bay,49.847303,-115.115162,Evening,WKR3413,Operator,Slip/Trip,2,True,0,0,True,11.32,82,,24.4,22.6
RPT10652,2025-08-27 19:08:51.452014,Surface Operations,surface,Conveyor,50.064032,-114.304537,Day,WKR2074,Logistics,Visibility,5,True,0,0,False,,82,,25.3,74.3
RPT10653,2025-08-05 17:37:51.452014,Surface Operations,surface,Crusher,50.049425,-114.285783,Evening,WKR9259,Logistics,Ergonomics,2,True,0,0,True,8.27,81,,19.1,36.8
RPT10654,2025-06-11 17:05:51.452014,Surface Operations,surface,Shaft 2,50.042419,-114.28332,Day,WKR7259,Safety Officer,Slip/Trip,3,True,0,0,True,16.41,52,,26.6,62.2
RPT10655,2025-07-05 11:47:51.452014,Lakeview Shaft,underground,Crusher,49.843339,-115.135888,Day,WKR8709,Operator,Other,2,True,1,0,True,4.27,71,,36.9,7.9
RPT10656,2025-10-25 18:22:51.452014,North Ridge Mine,underground,Crusher,50.118311,-114.024605,Evening,WKR1192,Operator,Ground Instability,2,False,0,0,True,6.48,63,,24.5,34.5
RPT10657,2025-11-03 00:28:51.452014,Lakeview Shaft,underground,Shaft 1,49.833752,-115.125724,Day,WKR5344,Processing Technician,Ground Instability,3,True,0,0,True,20.52,78,,27.5,6.5
RPT10658,2025-10-23 07:15:51.452014,Mill Complex,processing,Shaft 1,50.196455,-114.200124,Day,WKR2376,Safety Officer,Visibility,1,True,1,0,True,5.74,60,,24.5,36.3
RPT10659,2025-05-28 19:20:51.452014,Lakeview Shaft,underground,Conveyor,49.84213,-115.107215,Day,WKR7059,Logistics,Electrical,3,True,0,0,False,,69,EQ858,24.9,7.1
RPT10660,2025-08-03 05:48:51.452014,Surface Operations,surface,Shaft 1,50.037775,-114.295861,Night,WKR1250,Supervisor,Slip/Trip,3,False,0,0,False,,100,,19.9,40.5
RPT10661,2025-07-18 01:16:51.452014,Mill Complex,processing,Crusher,50.208066,-114.19895,Evening,WKR4796,Operator,Fire/Explosion,3,True,0,0,False,,69,EQ287,27.7,57.4
RPT10662,2025-10-05 03:30:51.452014,Mill Complex,processing,Mill Floor,50.212776,-114.19486,Day,WKR8984,Processing Technician,Visibility,4,True,0,0,True,50.86,79,,17.8,11.2
RPT10663,2025-10-05 16:21:51.452014,North Ridge Mine,underground,Mill Floor,50.106742,-114.021809,Evening,WKR4143,Operator,Visibility,1,True,0,0,False,,42,,34.2,-25.4
RPT10664,2025-10-10 03:35:51.452014,Surface Operations,surface,Maintenance Bay,50.054385,-114.291817,Day,WKR4980,Processing Technician,Other,1,True,0,0,True,2.58,45,,19.3,61.1
RPT10665,2025-11-02 18:54:51.452014,North Ridge Mine,underground,Surface Pit,50.112411,-114.007859,Day,WKR4803,Geologist,Other,3,True,0,0,True,44.05,65,,31.9,6.6
RPT10666,2025-11-01 20:53:51.452014,Lakeview Shaft,underground,Maintenance Bay,49.853226,-115.11744,Night,WKR9258,Supervisor,Slip/Trip,3,True,0,0,False,,77,,32.4,8.4
RPT10667,2025-09-11 10:27:51.452014,Lakeview Shaft,underground,Shaft 2,49.84446,-115.119616,Night,WKR2896,Geologist,Ergonomics,4,False,0,0,True,91.89,93,,28.8,37.6
RPT10668,2025-08-17 11:07:51.452014,Lakeview Shaft,underground,Shaft 1,49.848164,-115.124246,Day,WKR8652,Processing Technician,Ground Instability,3,False,0,0,True,12.73,81,,29.8,28.7
RPT10669,2025-07-07 22:54:51.452014,Mill Complex,processing,Conveyor,50.198311,-114.209891,Day,WKR5749,Maintenance,Ergonomics,2,True,0,0,True,12.28,51,,22.5,43.6
RPT10670,2025-10-31 04:11:51.452014,Surface Operations,surface,Maintenance Bay,50.045178,-114.295361,Day,WKR2227,Processing Technician,Slip/Trip,2,True,0,0,True,5.9,53,,20.2,63.0
RPT10671,2025-09-01 17:20:51.452014,North Ridge Mine,underground,Loading Bay,50.128192,-114.009483,Night,WKR6116,Logistics,Environmental,1,True,1,0,True,1.46,74,,33.4,-9.4
RPT10672,2025-09-18 23:41:51.452014,Surface Operations,surface,Loading Bay,50.071284,-114.306419,Evening,WKR1777,Supervisor,Slip/Trip,1,False,0,0,True,3.34,96,,27.9,73.3
RPT10673,2025-11-01 02:15:51.452014,North Ridge Mine,underground,Maintenance Bay,50.114612,-114.017879,Night,WKR5100,Geologist,Ground Instability,1,True,0,0,True,4.69,39,,36.1,25.8
RPT10674,2025-11-16 06:11:51.452014,North Ridge Mine,underground,Mill Floor,50.114519,-114.021499,Day,WKR9403,Maintenance,Ground Instability,2,True,0,0,True,14.78,50,,24.1,9.8
RPT10675,2025-08-22 15:39:51.452014,Surface Operations,surface,Maintenance Bay,50.046185,-114.31201,Night,WKR8023,Operator,Electrical,2,True,0,0,True,3.88,57,EQ875,27.7,45.0
RPT10676,2025-08-02 06:37:51.452014,Lakeview Shaft,underground,Surface Pit,49.823513,-115.108426,Evening,WKR3652,Operator,Ergonomics,2,True,0,0,True,7.44,63,,30.7,-16.0
RPT10677,2025-08-03 03:15:51.452014,Mill Complex,processing,Crusher,50.202679,-114.174959,Night,WKR8190,Engineer,Slip/Trip,2,True,0,0,True,6.72,64,,19.5,46.6
RPT10678,2025-07-16 14:08:51.452014,North Ridge Mine,underground,Conveyor,50.107464,-114.016087,Evening,WKR9619,Operator,Visibility,2,True,0,0,False,,73,,27.9,-14.4
RPT10679,2025-08-05 02:19:51.452014,Surface Operations,surface,Shaft 1,50.067352,-114.313753,Day,WKR3580,Engineer,Ground Instability,2,True,0,0,False,,57,,17.7,56.2
RPT10680,2025-08-22 16:41:51.452014,North Ridge Mine,underground,Surface Pit,50.124311,-114.032092,Day,WKR3653,Safety Officer,Slip/Trip,3,True,0,0,True,63.23,64,,20.1,25.7
RPT10681,2025-08-01 18:01:51.452014,North Ridge Mine,underground,Conveyor,50.126621,-114.034722,Day,WKR3217,Operator,Ergonomics,2,True,0,0,True,4.55,56,,33.8,-2.7
RPT10682,2025-10-31 22:23:51.452014,Mill Complex,processing,Maintenance Bay,50.188748,-114.195986,Evening,WKR2836,Operator,Ground Instability,3,True,0,0,True,30.33,73,,24.4,59.2
RPT10683,2025-06-26 10:03:51.452014,North Ridge Mine,underground,Shaft 1,50.122511,-114.009159,Day,WKR6782,Safety Officer,Other,1,False,1,0,False,,57,,27.5,-7.3
RPT10684,2025-11-21 01:03:51.452014,Mill Complex,processing,Shaft 1,50.189705,-114.204265,Day,WKR9900,Safety Officer,Equipment Interference,3,True,0,0,False,,70,EQ783,19.0,50.0
RPT10685,2025-09-23 23:02:51.452014,Lakeview Shaft,underground,Surface Pit,49.826367,-115.126671,Night,WKR9810,Supervisor,Environmental,2,True,0,0,True,5.84,48,,35.9,4.3
RPT10686,2025-08-09 02:16:51.452014,Mill Complex,processing,Crusher,50.193898,-114.199346,Night,WKR5695,Engineer,Environmental,3,True,0,0,True,4.03,71,,30.0,46.5
RPT10687,2025-09-25 21:47:51.452014,Lakeview Shaft,underground,Shaft 2,49.838949,-115.119248,Night,WKR2956,Operator,Chemical,2,False,1,0,True,6.81,79,,36.9,6.6
RPT10688,2025-09-19 08:20:51.452014,Lakeview Shaft,underground,Loading Bay,49.852488,-115.118621,Night,WKR3235,Maintenance,Ergonomics,2,False,0,0,True,4.68,67,,25.8,12.9
RPT10689,2025-08-03 21:35:51.452014,North Ridge Mine,underground,Shaft 1,50.104502,-114.019634,Day,WKR2747,Logistics,Electrical,3,True,0,0,True,11.69,68,EQ706,31.5,-3.8
RPT10690,2025-08-08 20:47:51.452014,Lakeview Shaft,underground,Mill Floor,49.841673,-115.113377,Night,WKR6024,Logistics,Ground Instability,1,True,1,0,False,,49,,24.8,12.6
RPT10691,2025-10-08 01:06:51.452014,Surface Operations,surface,Shaft 2,50.04879,-114.284363,Day,WKR4865,Supervisor,Electrical,2,True,0,0,True,3.19,34,EQ816,19.9,70.9
RPT10692,2025-07-15 23:29:51.452014,Lakeview Shaft,underground,Shaft 1,49.839727,-115.134283,Day,WKR2305,Maintenance,Ergonomics,1,True,0,0,True,5.94,42,,28.1,6.4
RPT10693,2025-09-01 05:00:51.452014,Mill Complex,processing,Shaft 1,50.204671,-114.18728,Day,WKR4371,Logistics,Visibility,1,True,0,0,False,,31,,21.5,50.0
RPT10694,2025-09-06 04:11:51.452014,North Ridge Mine,underground,Shaft 2,50.113864,-114.03143,Day,WKR8808,Operator,Other,1,True,0,0,True,3.46,69,,35.1,8.7
RPT10695,2025-10-05 18:07:51.452014,Mill Complex,processing,Crusher,50.211432,-114.209951,Day,WKR4067,Operator,Ground Instability,3,True,0,0,True,22.28,64,,26.9,33.2
RPT10696,2025-07-16 01:56:51.452014,Lakeview Shaft,underground,Conveyor,49.828226,-115.114286,Day,WKR2747,Operator,Environmental,1,True,1,0,True,6.62,52,,28.4,7.0
RPT10697,2025-06-02 16:31:51.452014,North Ridge Mine,underground,Crusher,50.131624,-114.015467,Day,WKR5059,Safety Officer,Fire/Explosion,2,True,0,0,True,2.08,50,EQ938,32.1,9.1
RPT10698,2025-10-19 00:37:51.452014,North Ridge Mine,underground,Shaft 2,50.095675,-114.01222,Night,WKR2408,Safety Officer,Slip/Trip,2,True,0,0,True,7.87,64,,30.9,17.8
RPT10699,2025-11-14 19:11:51.452014,Mill Complex,processing,Shaft 2,50.191535,-114.193449,Night,WKR3975,Operator,Ground Instability,1,False,1,0,False,,48,,16.8,54.4
RPT10700,2025-09-05 08:33:51.452014,Lakeview Shaft,underground,Crusher,49.845304,-115.119259,Evening,WKR2383,Supervisor,Slip/Trip,1,True,1,0,True,12.18,37,,29.1,-1.1
RPT10701,2025-06-22 01:05:51.452014,Surface Operations,surface,Loading Bay,50.041652,-114.313895,Day,WKR4335,Processing Technician,Environmental,5,True,0,0,True,216.1,93,,21.6,59.8
RPT10702,2025-08-01 06:33:51.452014,North Ridge Mine,underground,Shaft 2,50.122234,-114.018777,Night,WKR4716,Maintenance,Ergonomics,1,True,1,0,True,6.16,28,,25.5,26.9
RPT10703,2025-08-04 10:47:51.452014,North Ridge Mine,underground,Crusher,50.133472,-114.026715,Day,WKR3766,Maintenance,Other,3,False,0,0,True,21.24,83,,28.1,41.2
RPT10704,2025-06-25 04:59:51.452014,North Ridge Mine,underground,Shaft 2,50.109379,-114.013826,Evening,WKR7768,Operator,Visibility,1,True,1,0,False,,30,,34.5,23.6
RPT10705,2025-06-15 04:51:51.452014,Surface Operations,surface,Maintenance Bay,50.053462,-114.293911,Night,WKR8622,Operator,Slip/Trip,3,True,0,0,True,24.2,76,,20.6,42.4
RPT10706,2025-08-17 16:59:51.452014,Mill Complex,processing,Conveyor,50.207254,-114.20221,Evening,WKR2118,Maintenance,Electrical,1,False,0,0,True,6.3,65,EQ325,17.5,83.9
RPT10707,2025-10-04 10:24:51.452014,Surface Operations,surface,Shaft 1,50.054005,-114.321021,Evening,WKR5465,Engineer,Ground Instability,1,True,0,0,True,3.04,39,,26.9,75.9
RPT10708,2025-11-17 10:14:51.452014,Mill Complex,processing,Shaft 2,50.207845,-114.205445,Day,WKR8200,Processing Technician,Slip/Trip,1,True,0,0,True,1.66,43,,24.3,45.2
RPT10709,2025-10-23 08:29:51.452014,Lakeview Shaft,underground,Shaft 1,49.851973,-115.113944,Day,WKR6700,Operator,Ergonomics,1,False,0,0,True,4.74,46,,30.7,23.9
RPT10710,2025-06-23 01:21:51.452014,Surface Operations,surface,Maintenance Bay,50.054384,-114.304261,Night,WKR8880,Safety Officer,Fire/Explosion,1,True,0,0,False,,46,EQ581,20.9,32.5
RPT10711,2025-08-17 02:18:51.452014,North Ridge Mine,underground,Loading Bay,50.114072,-114.013613,Night,WKR4376,Processing Technician,Environmental,3,False,0,0,True,39.02,78,,28.2,0.8
RPT10712,2025-08-22 10:24:51.452014,Mill Complex,processing,Conveyor,50.210999,-114.205147,Night,WKR6076,Operator,Ground Instability,4,True,0,0,True,181.91,88,,22.5,40.0
